loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,frequency_count,total_flights_booked,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_redeemed,first_year,last_year,active_years,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,active_member
485557,Canada,Ontario,London,M5B 3E4,Male,High School or Below,72423.0,Married,Aurora,6190.32,Standard,2014,5,,,24,107,41,32809,3367.0,1173,95,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,True
504589,Canada,Ontario,London,M5B 3E4,Female,College,71960.0,Married,Aurora,6191.4,Standard,2014,12,,,24,148,28,35725,3909.5,1198,96,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
840326,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,68827.0,Divorced,Aurora,6198.79,Standard,2012,7,,,24,131,35,33763,3580.0,784,63,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
514369,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,71960.0,Single,Aurora,6199.96,Standard,2018,5,,,24,51,9,13750,1373.0,392,32,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,True
756592,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,71960.0,Single,Aurora,6199.96,Standard,2012,4,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
455991,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,70746.0,Married,Aurora,6225.02,Standard,2018,11,,,24,126,24,36641,3932.0,2145,174,2017,2018,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
625621,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,70746.0,Married,Aurora,6225.02,Standard,2015,1,,,24,131,21,37290,3906.5,0,0,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
603079,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,279093.0,Single,Aurora,6232.69,Standard,2012,5,,,24,128,34,40549,4162.0,1558,126,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True
388448,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,74173.0,Single,Aurora,6236.02,Standard,2014,12,,,24,147,28,45267,4572.5,563,46,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
832663,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,74173.0,Single,Aurora,6236.02,Standard,2017,3,,,24,94,15,32067,3471.0,1038,84,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
454440,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,College,71960.0,Married,Aurora,6238.05,Standard,2016,7,,,24,115,20,44157,4698.5,1824,147,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
902515,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,71960.0,Married,Aurora,6238.05,Standard,2017,1,,,24,189,52,47543,4890.0,645,52,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
876569,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,71960.0,Single,Aurora,6239.26,Standard,2016,2,,,24,127,39,39551,4139.5,1427,115,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
839967,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,87286.0,Married,Aurora,6242.6,Standard,2013,9,,,24,123,35,40812,4354.0,1033,83,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
151571,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,86016.0,Married,Aurora,6243.09,Standard,2018,1,,,24,70,16,14742,1679.5,1317,106,2017,2018,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
570784,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,90521.0,Single,Aurora,6245.44,Standard,2015,4,,,24,157,34,50868,5493.5,703,57,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
170027,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,60890.0,Married,Aurora,6245.58,Standard,2016,5,,,24,157,27,41249,4197.0,611,49,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
464771,Canada,Ontario,Toronto,P1J 8T7,Female,College,71960.0,Married,Aurora,6259.48,Standard,2013,1,,,24,61,21,17408,1738.0,384,31,2017,2018,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,True
292164,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,53939.0,Married,Aurora,6262.66,Standard,2013,8,,,24,96,13,32124,3354.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True
738432,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,53939.0,Married,Aurora,6262.66,Standard,2016,11,,,24,155,24,43543,4433.0,979,79,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
101902,Canada,Ontario,London,M5B 3E4,Female,College,71960.0,Married,Aurora,6265.34,Standard,2017,1,,,48,267,51,78159,8472.0,1302,106,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
463606,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,71960.0,Married,Aurora,6265.34,Standard,2012,10,,,24,141,57,40340,4262.0,1331,107,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,True
902277,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,37897.0,Married,Aurora,7355.35,2018 Promotion,2018,4,,,24,94,47,30300,3236.0,3147,255,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
872158,Canada,Quebec,Quebec City,G1B 3L5,Female,College,71960.0,Married,Aurora,6265.34,Standard,2014,8,2015.0,4.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
352424,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,47153.0,Married,Aurora,6273.17,Standard,2012,6,,,24,176,25,46394,4941.0,1511,123,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
100816,Canada,Ontario,Ottawa,K1F 2R2,Female,Master,97497.0,Divorced,Aurora,6273.91,Standard,2013,3,,,24,107,21,38526,4255.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,True
986461,Canada,Ontario,Sudbury,M5V 1G5,Female,Master,97497.0,Divorced,Aurora,6273.91,Standard,2017,10,,,24,88,23,28880,3184.0,315,26,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
183754,Canada,Ontario,Ottawa,K1F 2R2,Male,College,71960.0,Single,Aurora,6274.56,Standard,2016,11,,,24,113,35,33119,3489.5,1013,82,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True
931537,Canada,Ontario,Toronto,P1J 8T7,Female,College,71960.0,Single,Aurora,6275.16,Standard,2015,6,,,24,102,29,31787,3296.0,1399,113,2017,2018,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
215314,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,71960.0,Single,Aurora,6277.01,Standard,2016,1,2016.0,3.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
221287,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47291.0,Single,Aurora,6277.84,Standard,2016,5,,,24,108,18,38985,4227.0,388,32,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True
797845,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,47291.0,Single,Aurora,6277.84,Standard,2015,11,,,24,155,45,43737,4669.5,1372,111,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
391106,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,66788.0,Married,Aurora,6278.76,Standard,2014,3,,,24,75,19,29714,3189.5,608,49,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,True
519766,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,66788.0,Married,Aurora,6278.76,Standard,2013,8,2018.0,3.0,24,72,16,19901,2083.5,510,41,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,False
442956,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,71960.0,Married,Aurora,6285.02,Standard,2015,10,,,24,153,24,41703,4323.5,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
713132,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,55608.0,Married,Aurora,6285.48,Standard,2014,5,,,48,229,60,57459,5817.5,972,79,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
241967,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,71960.0,Married,Aurora,6288.16,Standard,2016,12,,,24,168,31,40671,4200.0,348,28,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
419648,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,68691.0,Divorced,Aurora,6289.01,Standard,2017,8,,,24,74,30,21753,2315.0,0,0,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,True
557469,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,68691.0,Divorced,Aurora,6289.01,Standard,2015,1,2016.0,1.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
253601,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49817.0,Married,Aurora,6289.95,Standard,2016,7,,,24,130,31,44829,4770.5,875,71,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
941170,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,49817.0,Married,Aurora,6289.95,Standard,2016,1,,,24,173,27,48280,4979.5,561,45,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
333680,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,97115.0,Married,Aurora,6291.66,Standard,2013,11,,,24,138,53,37845,3845.5,892,72,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
545917,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,97115.0,Married,Aurora,6291.66,Standard,2015,10,,,24,119,22,35422,3771.0,1006,81,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True
444060,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,51354.0,Married,Aurora,6292.74,Standard,2017,10,,,24,90,11,21295,2398.0,0,0,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
572647,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,80501.0,Single,Aurora,6300.44,Standard,2017,9,,,24,86,8,28410,3094.0,1231,100,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
311684,Canada,Ontario,Kingston,M9K 2P4,Male,College,71960.0,Married,Aurora,6307.5,Standard,2013,10,,,24,152,20,44209,4674.5,608,49,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
357173,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,71960.0,Married,Aurora,6307.5,Standard,2013,11,,,24,144,47,49741,5273.0,429,35,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
489501,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,80895.0,Married,Aurora,6314.49,Standard,2016,6,2017.0,1.0,24,4,0,2016,201.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
193020,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,58844.0,Married,Aurora,7356.01,2018 Promotion,2018,4,,,24,136,29,38029,4067.5,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
418958,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,71960.0,Single,Aurora,6328.18,Standard,2015,2,,,24,161,63,49960,5304.5,386,31,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
146702,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,71633.0,Married,Aurora,7385.36,2018 Promotion,2018,2,,,24,93,28,26568,2704.5,1734,141,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
719213,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,84400.0,Divorced,Aurora,6333.03,Standard,2013,11,,,24,144,31,41664,4522.0,517,42,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
774275,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,71960.0,Single,Aurora,6334.47,Standard,2013,7,,,24,95,27,24212,2468.0,1117,90,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,True
158401,Canada,Ontario,Toronto,P1J 8T7,Female,College,71960.0,Divorced,Aurora,6355.68,Standard,2018,6,,,24,44,18,15679,1567.0,470,38,2017,2018,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True
687951,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,71960.0,Divorced,Aurora,6355.68,Standard,2017,4,,,48,50,16,16194,1616.0,476,39,2017,2018,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
472879,Canada,Ontario,Toronto,P1L 8X8,Male,College,71960.0,Married,Aurora,6358.25,Standard,2014,8,,,24,151,46,38580,4039.5,836,67,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
382243,Canada,British Columbia,Victoria,V10 6T5,Female,College,71960.0,Married,Aurora,6361.85,Standard,2013,4,,,24,122,31,35398,3535.0,3055,248,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
178335,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,62630.0,Single,Aurora,6364.9,Standard,2012,12,,,24,78,13,23011,2585.0,649,52,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,True
150383,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,49125.0,Divorced,Aurora,7478.31,2018 Promotion,2018,4,,,24,48,2,11913,1190.0,489,40,2017,2018,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True
263766,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,64373.0,Married,Aurora,6366.23,Standard,2016,7,,,24,129,18,30818,3260.0,747,61,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
702915,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,64373.0,Married,Aurora,6366.23,Standard,2016,7,,,24,143,36,36160,3891.5,753,61,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
979449,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,64373.0,Married,Aurora,6366.23,Standard,2015,2,2017.0,12.0,24,78,24,20713,2068.0,1920,155,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,False
249270,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,71638.0,Divorced,Aurora,7486.07,2018 Promotion,2018,3,,,24,68,13,16981,1835.0,0,0,2017,2018,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True
142371,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,57150.0,Single,Aurora,6369.26,Standard,2014,8,,,24,123,44,41183,4357.5,1289,105,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
887464,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,57150.0,Single,Aurora,6369.26,Standard,2014,2,,,24,74,10,23234,2591.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
892517,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,57150.0,Single,Aurora,6369.26,Standard,2012,10,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
428130,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,52275.0,Divorced,Aurora,6376.75,Standard,2014,2,,,24,92,31,31493,3245.0,463,38,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
583165,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,96786.0,Married,Aurora,6382.05,Standard,2013,5,2013.0,12.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
605343,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,96786.0,Married,Aurora,6382.05,Standard,2017,2,,,24,98,12,31610,3318.5,0,0,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,True
204994,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,71960.0,Married,Aurora,6382.58,Standard,2012,12,,,24,157,58,46634,4956.5,905,74,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
260838,Canada,Quebec,Montreal,H2Y 4R4,Female,College,71960.0,Married,Aurora,6382.58,Standard,2016,1,,,24,147,44,40906,4301.0,713,58,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,True
611667,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,68150.0,Married,Aurora,7524.88,2018 Promotion,2018,3,,,24,84,20,21614,2239.5,1220,99,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
565811,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,85081.0,Married,Aurora,6395.35,Standard,2016,4,,,24,160,33,46472,4879.5,921,75,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
801953,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,85081.0,Married,Aurora,6395.35,Standard,2018,12,,,24,144,23,33838,3514.5,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
241391,Canada,Ontario,Toronto,P1J 8T7,Male,College,71960.0,Single,Aurora,6409.63,Standard,2012,11,,,24,108,31,35113,3609.0,409,33,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
331706,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,77062.0,Married,Aurora,6410.97,Standard,2013,4,,,24,158,33,49468,5137.5,625,50,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
287979,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,45493.0,Married,Aurora,6411.12,Standard,2017,4,2018.0,12.0,24,96,8,25285,2757.5,889,72,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,False
566696,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,74916.0,Divorced,Aurora,6412.37,Standard,2014,12,,,24,140,25,44261,4718.5,489,40,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
954329,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,71960.0,Single,Aurora,6414.08,Standard,2017,12,,,24,44,16,12566,1388.0,0,0,2017,2018,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,True
263781,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,83739.0,Married,Aurora,7804.02,2018 Promotion,2018,4,,,24,152,38,38815,4005.0,1275,104,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
894799,Canada,Nova Scotia,Halifax,B3C 2M8,Male,High School or Below,62836.0,Married,Aurora,6431.74,Standard,2013,9,,,24,128,22,35538,3703.0,1632,132,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
401055,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,97790.0,Married,Aurora,6438.97,Standard,2013,4,,,24,87,31,24640,2690.0,468,38,2017,2018,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
498694,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,66600.0,Married,Aurora,6439.78,Standard,2013,10,,,24,134,28,38998,4216.5,1004,82,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
113558,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,66116.0,Married,Aurora,6444.08,Standard,2015,7,,,24,119,35,44036,4822.0,1662,135,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
781187,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,54486.0,Married,Aurora,6451.26,Standard,2014,3,,,24,152,58,42625,4595.5,1505,121,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
452417,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,59382.0,Married,Aurora,6457.56,Standard,2014,6,,,24,155,40,39671,4230.5,1681,135,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
741470,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,49681.0,Married,Aurora,6459.64,Standard,2013,9,2015.0,12.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
323311,Canada,Quebec,Quebec City,G1B 3L5,Male,College,71960.0,Single,Aurora,6462.22,Standard,2013,8,,,24,97,16,34266,3639.5,845,68,2017,2018,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,True
519300,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,71960.0,Single,Aurora,6464.42,Standard,2015,11,,,24,82,22,21559,2331.0,1060,86,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,True
522618,Canada,Ontario,Trenton,K8V 4B2,Female,College,71960.0,Single,Aurora,6464.42,Standard,2015,5,,,24,167,36,46138,5056.5,1060,86,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
583227,Canada,Ontario,Ottawa,K1F 2R2,Female,College,71960.0,Single,Aurora,6465.22,Standard,2016,1,,,24,133,32,32837,3423.0,2116,172,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
857878,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,87152.0,Divorced,Aurora,7951.78,2018 Promotion,2018,2,,,24,98,33,28370,3214.0,0,0,2017,2018,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,True
153998,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,42484.0,Married,Aurora,8012.37,2018 Promotion,2018,4,,,24,99,25,32246,3381.5,1583,128,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True
790450,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,67497.0,Married,Aurora,6470.54,Standard,2014,1,,,24,143,13,33254,3601.5,984,79,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
650420,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,71960.0,Married,Aurora,6473.33,Standard,2016,8,,,24,140,15,43388,4643.5,1083,87,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
543599,Canada,Quebec,Quebec City,G1B 3L5,Female,College,71960.0,Single,Aurora,6474.83,Standard,2014,1,2015.0,6.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
482673,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,69126.0,Married,Aurora,6478.8,Standard,2018,6,,,24,30,7,8657,864.0,1034,84,2017,2018,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,True
708210,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,63259.0,Married,Aurora,6480.68,Standard,2012,10,,,24,84,24,26836,2680.0,353,29,2017,2018,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,True
